Identificacion,Disciplinarias,Contractuales,Fiscales
5479143,0,0,0
5479161,0,0,0
5479249,0,0,0
5483470,0,0,0
5483711,0,0,0
5483843,0,0,0
5489561,0,0,0
5492034,0,0,0
5492249,0,0,0
5492711,0,0,0
5493162,0,0,0
5493497,0,0,0
5493695,0,0,0
5493705,0,0,0
5493773,0,0,0
5497201,0,0,0
5497800,0,0,0
5499017,0,0,0
5500809,0,0,0
5553751,0,0,0
5560525,0,0,0
5566303,0,0,0
5571295,0,0,0
5571763,0,0,0
5571952,0,0,0
5571986,0,0,0
5572022,0,0,0
5572076,0,0,0
5587812,0,0,0
5600008,0,0,0
5600090,0,0,0
5600196,0,0,0
5605232,0,0,0
5605285,0,0,0
5606633,0,0,0
5613470,0,0,0
5625294,0,0,0
5626247,0,0,0
5628908,0,0,0
5630154,0,0,0
5630836,0,0,0
5638824,0,0,0
5651605,0,0,0
5651727,0,0,0
5657072,0,0,0
5658194,0,0,0
5658700,0,0,0
5660093,0,0,0
5660214,0,0,0
5660625,0,0,0
5662861,0,0,0
5663309,0,0,0
5663311,0,0,0
5670060,0,0,0
5670828,0,0,0
5679153,0,0,0
5683759,0,0,0
5689263,0,0,0
5689353,0,0,0
5689988,0,0,0
5694262,0,0,0
5695761,0,0,0
5696021,0,0,0
5697555,0,0,0
5710445,0,0,0
5710830,0,0,0
5711101,0,0,0
5711247,0,0,0
5712096,0,0,0
5722181,0,0,0
5724360,0,0,0
5724704,0,0,0
5724782,0,0,0
5726085,0,0,0
5726376,0,0,0
5726867,0,0,0
5727492,0,0,0
5739121,0,0,0
5742360,0,0,0
5744012,0,0,0
5746387,0,0,0
5746488,0,0,0
5747999,0,0,0
5752975,0,0,0
5758282,0,0,0
5759075,0,0,0
5765306,0,0,0
5767305,0,0,0
5772887,0,0,0
5774184,0,0,0
5789988,0,0,0
5802779,0,0,0
5805385,0,0,0
5807872,0,0,0
5819501,0,0,0
5819666,0,0,0
5820935,0,0,0
5821267,0,0,0
5821438,0,0,0
5821502,0,0,0
5821926,0,0,0
5822288,0,0,0
5822431,0,0,0
5822720,0,0,0
5822780,0,0,0
5823372,0,0,0
5823582,0,0,0
5823925,0,0,0
5824516,0,0,0
5824701,0,0,0
5824834,0,0,0
5824879,0,0,0
5825602,0,0,0
5826831,0,0,0
5827245,0,0,0
5828706,0,0,0
5829160,0,0,0
5829612,0,0,0
5830372,0,0,0
5830480,0,0,0
5830527,0,0,0
5830961,0,0,0
5833603,0,0,0
5844175,0,0,0
5854400,0,0,0
5854825,0,0,0
5858217,0,0,0
5859977,0,0,0
5860463,0,0,0
5860657,0,0,0
5860828,0,0,0
5861528,0,0,0
5861884,0,0,0
5864166,0,0,0
5864479,0,0,0
5879680,0,0,0
5880527,0,0,0
5881642,0,0,0
5882588,0,0,0
5883603,0,0,0
5885037,0,0,0
5887076,0,0,0
5887670,0,0,0
5887936,0,0,0
5888679,0,0,0
5893828,0,0,0
5893997,0,0,0
5896946,0,0,0
5899329,0,0,0
5900159,0,0,0
5902425,0,0,0
5902439,0,0,0
5905307,0,0,0
5909040,0,0,0
5910779,0,0,0
5911508,0,0,0
5912374,0,0,0
5912854,0,0,0
5913322,0,0,0
5923322,0,0,0
5925181,0,0,0
5925895,0,0,0
5926080,0,0,0
5926151,0,0,0
5926433,0,0,0
5933142,0,0,0
5934603,0,0,0
5936132,0,0,0
5937630,0,0,0
5938372,0,0,0
5943401,0,0,0
5946897,0,0,0
5952654,0,0,0
5957573,0,0,0
5963582,0,0,0
5964338,0,0,0
5964454,0,0,0
5964518,0,0,0
5970800,0,0,0
5976037,0,0,0
5976109,0,0,0
5977146,0,0,0
5978841,0,0,0
5982046,0,0,0
5982297,0,0,0
5983889,0,0,0
5986902,0,0,0
5991873,0,0,0
5992518,0,0,0
5992942,0,0,0
5992975,0,0,0
5993825,0,0,0
5994247,0,0,0
5994267,0,0,0
5994871,0,0,0
5994974,0,0,0
5997223,0,0,0
6003917,0,0,0
6004917,0,0,0
6008669,0,0,0
6008822,0,0,0
6009971,0,0,0
6009999,0,0,0
6010060,0,0,0
6010369,0,0,0
6010399,0,0,0
6010468,0,0,0
6010690,0,0,0
6010729,0,0,0
6010955,0,0,0
6012370,0,0,0
6014064,0,0,0
6014695,0,0,0
6017779,0,0,0
6023611,0,0,0
6023734,0,0,0
6024831,0,0,0
6026897,0,0,0
6027782,0,0,0
6027895,0,0,0
6028003,0,0,0
6028330,0,0,0
6033533,0,0,0
6034037,0,0,0
6100549,0,0,0
6102260,0,0,0
6103030,0,0,0
6103552,0,0,0
6105951,0,0,0
6106848,0,0,0
6107674,0,0,0
6108257,0,0,0
6132253,0,0,0
6135647,0,0,0
6136339,0,0,0
6138071,0,0,0
6146411,0,0,0
6160809,0,0,0
6162853,0,0,0
6162890,0,0,0
6189699,0,0,0
6191746,0,0,0
6197745,0,0,0
6198141,0,0,0
6199953,0,0,0
6202614,0,0,0
6208619,0,0,0
6209275,0,0,0
6209910,0,0,0
6210117,0,0,0
6212272,0,0,0
6212896,0,0,0
6219691,0,0,0
6220158,0,0,0
6223388,0,0,0
6228835,0,0,0
6239871,0,0,0
6239975,0,0,0
6240360,0,0,0
6240462,0,0,0
6246223,0,0,0
6247075,0,0,0
6247846,0,0,0
6247963,0,0,0
6256935,0,0,0
6264734,0,0,0
6265005,0,0,0
6265015,0,0,0
6265779,0,0,0
6265883,0,0,0
6265964,0,0,0
6266417,0,0,0
6278356,0,0,0
6281841,0,0,0
6282196,0,0,0
6282595,0,0,0
6287895,0,0,0
6288774,0,0,0
6293321,0,0,0
6300483,0,0,0
6318011,0,0,0
6318425,0,0,0
6320383,0,0,0
6324298,0,0,0
6331127,0,0,0
6341426,0,0,0
6352300,0,0,0
6356066,0,0,0
6358317,0,0,0
6387193,0,0,0
6398959,0,0,0
6401001,0,0,0
6401776,0,0,0
6402146,0,0,0
6404763,0,0,0
6406180,0,0,0
6406945,0,0,0
6406980,0,0,0
6415854,0,0,0
6421281,0,0,0
6421597,0,0,0
6422762,0,0,0
6428445,0,0,0
6441327,0,0,0
6445079,0,0,0
6445415,0,0,0
6445587,0,0,0
6460048,0,0,0
6460730,0,0,0
6462166,0,0,0
6462961,0,0,0
6477469,0,0,0
6478309,0,0,0
6479076,0,0,0
6486549,0,0,0
6497624,0,0,0
6498490,0,0,0
6499732,0,0,0
6499956,0,0,0
6499967,0,0,0
6519589,0,0,0
6524749,0,0,0
6525230,0,0,0
6525334,0,0,0
6531404,0,0,0
6532300,0,0,0
6537327,0,0,0
6549732,0,0,0
6551111,0,0,0
6557073,0,0,0
6557393,0,0,0
6557605,0,0,0
6559548,0,0,0
6565686,0,0,0
6565724,0,0,0
6566585,0,0,0
6566800,0,0,0
6583094,0,0,0
6597444,0,0,0
6597549,0,0,0
6597861,0,0,0
6609914,0,0,0
6618632,0,0,0
6618907,0,0,0
6626634,0,0,0
6646822,0,0,0
6663187,0,0,0
6667841,0,0,0
6671867,0,0,0
6687654,0,0,0
6687794,0,0,0
6695993,0,0,0
6705147,0,0,0
6706918,0,0,0
6747634,0,0,0
6747635,0,0,0
6748896,0,0,0
6750505,0,0,0
6750740,0,0,0
6755523,0,0,0
6755919,0,0,0
6756142,0,0,0
6757246,0,0,0
6757618,0,0,0
6757679,0,0,0
6758701,0,0,0
6759056,0,0,0
6759068,0,0,0
6759357,0,0,0
6759479,0,0,0
6759490,0,0,0
6759631,0,0,0
6759797,0,0,0
6760332,0,0,0
6760717,0,0,0
6760807,0,0,0
6760882,0,0,0
6760986,0,0,0
6762461,0,0,0
6762938,0,0,0
6763042,0,0,0
6763304,0,0,0
6763338,0,0,0
6763400,0,0,0
6763569,0,0,0
6763578,0,0,0
6763596,0,0,0
6763660,0,0,0
6763786,0,0,0
6763877,0,0,0
6763998,0,0,0
6764329,0,0,0
6765624,0,0,0
6765879,0,0,0
6765896,0,0,0
6765918,0,0,0
6766483,0,0,0
6766486,0,0,0
6766843,0,0,0
6766952,0,0,0
6767671,0,0,0
6767976,0,0,0
6768103,0,0,0
6768171,0,0,0
6768173,0,0,0
6768318,0,0,0
6768373,0,0,0
6768996,0,0,0
6769173,0,0,0
6769412,0,0,0
6769602,0,0,0
6769937,0,0,0
6769945,0,0,0
6770305,0,0,1
6770389,0,0,0
6770586,0,0,0
6770970,0,0,0
6771011,0,0,0
6771264,0,0,0
6771425,0,0,0
6771520,0,0,0
6771585,0,0,0
6771805,0,0,0
6771829,0,0,0
6771889,0,0,0
6772504,0,0,0
6772733,0,0,0
6773141,0,0,0
6773445,0,0,0
6773569,0,0,0
6773798,0,0,0
6774276,0,0,0
6774726,0,0,0
6774869,0,0,0
6774990,0,0,0
6775076,0,0,0
6775320,0,0,0
6775499,0,0,0
6775508,0,0,0
6775546,0,0,0
6775611,0,0,0
6775637,0,0,0
6775775,0,0,0
6775806,0,0,0
6775955,0,0,0
6775966,0,0,0
6776357,0,0,0
6776944,0,0,0
6783992,0,0,0
6786107,0,0,0
6790256,0,0,0
6792422,0,0,0
6797890,0,0,0
6801266,0,0,0
6801278,0,0,0
6803725,0,0,0
6804470,0,0,0
6805417,0,0,0
6805748,0,0,0
6806902,0,0,0
6808053,0,0,0
6810882,0,0,0
6814016,0,0,0
6814552,0,0,0
6818479,0,0,0
6839777,0,0,0
6860055,0,0,0
6864631,0,0,0
6864776,0,0,0
6867400,0,0,0
6870445,0,0,0
6870791,0,0,0
6876543,0,0,0
6876743,0,0,0
6878450,0,0,0
6878513,0,0,0
6878525,0,0,0
6878843,0,0,0
6880492,0,0,0
6882116,0,0,0
6882634,0,0,0
6883506,0,0,0
6883932,0,0,0
6884032,0,0,0
6884322,0,0,0
6884625,0,0,0
6884797,0,0,0
6884954,0,0,0
6885460,0,0,0
6886717,0,0,0
6889421,0,0,0
6889637,0,0,0
6890079,0,0,0
6890410,0,0,0
6890545,0,0,0
6890902,0,0,0
6891920,0,0,0
6892362,0,0,0
6892937,0,0,0
6894978,0,0,0
6895417,0,0,0
7060585,0,0,0
7061344,0,0,0
7061598,0,0,0
7061622,0,0,0
7062053,0,0,0
7062492,0,0,0
7075091,0,0,0
7095286,0,0,0
7120976,0,0,0
7121313,0,0,0
7123163,0,0,0
7125441,0,0,0
7125637,0,0,0
7127915,0,0,0
7128559,0,0,0
7137416,0,0,0
7141341,0,0,0
7141691,0,0,0
7144287,0,0,0
7148287,0,0,0
7156685,0,0,0
7160171,0,0,0
7160303,0,0,0
7160399,0,0,0
7160651,0,0,0
7160870,0,0,0
7161412,0,0,0
7161413,0,0,0
7161466,0,0,0
7161672,0,0,0
7161817,0,0,0
7161855,0,0,0
7161877,0,0,0
7162006,0,0,0
7162337,0,0,0
7162435,0,0,0
7162698,0,0,0
7162870,0,0,0
7162967,0,0,0
7163130,0,0,0
7163465,0,0,0
7163469,0,0,0
7163503,0,0,0
7163580,0,0,0
7163662,0,0,0
7163986,0,0,0
7164049,0,0,0
7164091,0,0,0
7164147,0,0,0
7164154,0,0,0
7164211,0,0,0
7164336,0,0,0
7164338,0,0,0
7164367,0,0,0
7164435,0,0,0
7164463,0,0,0
7164585,0,0,0
7164634,0,0,0
7164637,0,0,0
7164686,0,0,0
7165049,0,0,0
7165072,0,0,0
7165179,0,0,0
7165197,0,0,0
7165452,0,0,0
7165547,0,0,0
7165605,0,0,0
7165698,0,0,0
7165959,0,0,0
7165993,0,0,0
7166007,0,0,0
7166032,0,0,0
7166338,0,0,0
7166411,0,0,0
7166450,0,0,0
7166452,0,0,0
7166500,0,0,0
7167013,0,0,0
7167051,0,0,0
7167398,0,0,0
7167402,0,0,0
7167831,0,0,0
7168348,0,0,0
7168432,0,0,0
7168504,0,0,0
7168553,0,0,0
7168649,0,0,0
7168772,0,0,0
7168870,0,0,0
7168885,0,0,0
7168923,0,0,0
7169092,0,0,0
7169324,0,0,0
7169434,0,0,0
7169580,0,0,0
7169852,0,0,0
7170237,0,0,0
7170249,0,0,0
7170294,0,0,0
7170300,0,0,0
7170852,0,0,0
7170924,0,0,0
7170986,0,0,0
7171151,0,0,0
7171246,0,0,0
7171315,0,0,1
7171612,0,0,0
7171622,0,0,0
7171670,0,0,0
7171721,0,0,0
7171809,0,0,0
7171983,0,0,0
7172107,0,0,0
7172119,0,0,0
7172271,0,0,0
7172343,0,0,0
7172363,0,0,0
7172415,0,0,0
7172721,0,0,0
7172809,0,0,0
7172827,0,0,0
7172829,0,0,0
7172858,0,0,0
7172880,0,0,0
7172901,0,0,0
7172944,0,0,0
7173228,0,0,0
7173308,0,0,0
7173416,0,0,0
7173489,0,0,0
7173598,0,0,0
7173824,0,0,0
7173979,0,0,0
7174173,0,0,0
7174277,0,0,0
7174619,0,0,0
7174650,0,0,0
7174668,0,0,0
7174848,0,0,0
7174931,0,0,0
7174952,0,0,0
7174976,0,0,0
7175162,0,0,0
7175203,0,0,0
7175312,0,0,0
7175601,0,0,0
7175635,0,0,0
7175732,0,0,0
7175757,0,0,0
7175800,0,0,0
7175815,0,0,0
7176106,0,0,0
7176229,0,0,0
7176969,0,0,0
7177080,0,0,0
7177145,0,0,0
7177152,0,0,0
7177654,0,0,0
7177941,0,0,0
7178159,0,0,0
7178749,0,0,0
7178794,0,0,0
7178880,0,0,0
7178893,0,0,0
7179165,0,0,0
7179291,0,0,0
7179402,0,0,0
7179475,0,0,0
7179578,0,0,0
7180028,0,0,0
7180046,0,0,0
7180134,0,0,0
7180359,0,0,0
7180572,0,0,0
7180814,0,0,0
7180952,0,0,0
7181002,0,0,0
7181113,0,0,0
7181254,0,0,0
7181826,0,0,0
7182124,0,0,0
7182266,0,0,0
7182431,0,0,0
7182478,0,0,0
7182662,0,0,0
7182815,0,0,0
7183005,0,0,0
7183019,0,0,0
7183168,0,0,0
7183437,0,0,0
7183489,0,0,0
7183503,0,0,0
7183549,0,0,0
7183745,0,0,0
7183974,0,0,0
7184817,0,0,0
7185415,0,0,0
7185462,0,0,0
7185866,0,0,0
7185919,0,0,0
7186526,0,0,0
7186559,0,0,0
7186868,0,0,0
7187087,0,0,0
7187197,0,0,0
7188384,0,0,0
7211448,0,0,0
7214339,0,0,0
7214514,0,0,0
7215287,0,0,0
7217131,0,0,0
7217614,0,0,0
7217997,0,0,0
7218841,0,0,0
7219020,0,0,0
7219153,0,0,0
7219998,0,0,0
7221008,0,0,0
7222823,0,0,0
7223136,0,0,0
7223462,0,0,0
7223542,0,0,0
7223729,0,0,0
7224442,0,0,0
7224491,0,0,0
7224592,0,0,0
7225079,0,0,0
7225945,0,0,0
7226436,0,0,0
7226451,0,0,0
7226457,0,0,0
7226467,0,0,0
7226707,0,0,0
7226756,0,0,0
7226923,0,0,0
7226926,0,0,0
7227411,0,0,0
7227486,0,0,0
7227602,0,0,0
7228306,0,0,0
7228675,0,0,0
7229547,0,0,0
7229806,0,0,0
7229896,0,0,0
7232317,0,0,0
7245327,0,0,0
7248944,0,0,0
7249991,0,0,0
7250146,0,0,0
7251232,0,0,0
7251609,0,0,0
7252125,0,0,0
7253844,0,0,0
7254207,0,0,0
7275800,0,0,0
7278308,0,0,0
7278494,0,0,0
7279082,0,0,0
7300180,0,0,0
7300759,0,0,0
7300947,0,0,0
7302114,0,0,0
7302944,0,0,0
7303513,0,0,0
7305054,0,0,0
7305715,0,0,0
7306254,0,0,0
7306265,0,0,0
7307032,0,0,0
7307388,0,0,0
7307601,0,0,0
7308146,0,0,0
7308164,0,0,0
7308233,0,0,0
7308323,0,0,0
7308977,0,0,0
7309055,0,0,0
7309061,0,0,0
7310251,0,0,0
7310495,0,0,0
7310528,0,0,0
7310945,0,0,0
7311790,0,0,0
7311845,0,0,0
7312341,0,0,0
7312923,0,0,0
7313037,0,0,0
7313313,0,0,0
7313408,0,0,0
7313955,0,0,0
7314153,0,0,0
7314793,0,0,0
7316008,0,0,0
7316162,0,0,0
7316572,0,0,0
7316691,0,0,0
7316925,0,0,0
7317167,0,0,0
7317787,0,0,0
7317909,0,0,0
7318336,0,0,0
7318376,0,0,0
7318798,0,0,0
7319088,0,0,0
7319956,0,0,0
7321109,0,0,0
7321153,0,0,0
7321156,0,0,0
7321756,0,0,0
7330208,0,0,0
7330227,0,0,0
7330565,0,0,0
7331753,0,0,0
7331977,0,0,0
7332061,0,0,0
7332097,0,0,0
7332613,0,0,0
7332614,0,0,0
7333025,0,0,0
7333685,0,0,0
7333693,0,0,0
7334234,0,0,0
7334888,0,0,0
7335093,0,0,0
7335292,0,0,0
7335448,0,0,0
7335536,0,0,0
7336100,0,0,0
7336113,0,0,0
7336614,0,0,0
7360885,0,0,0
7361865,0,0,0
7362370,0,0,0
7362865,0,0,0
7363758,0,0,0
7364797,0,0,0
7366110,0,0,0
7366312,0,0,0
7366409,0,0,0
7367797,0,0,0
7368374,0,0,0
7374412,0,0,0
7378263,0,0,0
7380680,0,0,0
7381721,0,0,0
7381998,0,0,0
7384768,0,0,0
7385437,0,0,0
7415959,0,0,0
7418666,0,0,0
7424758,0,0,0
7425191,0,0,0
7433151,0,0,0
7436276,0,0,0
7444698,0,0,0
7447506,0,0,0
7454355,0,0,0
7456575,0,0,0
7464341,0,0,0
7476754,0,0,0
7481917,0,0,0
7482574,0,0,0
7487460,0,0,0
7490335,0,0,0
7491625,0,0,0
7501258,0,0,0
7502709,0,0,0
7513584,0,0,0
7513866,0,0,0
7516691,0,0,0
7517466,0,0,0
7519798,0,0,0
7522072,0,0,0
7523112,0,0,0
7523688,0,0,0
7524001,0,0,0
7524364,0,0,0
7524880,0,0,0
7525372,0,0,0
7526135,0,0,0
7527201,0,0,0
7529736,0,0,0
7530181,0,0,0
7530443,0,0,0
7530960,0,0,0
7531251,0,0,0
7532722,0,0,0
7533640,0,0,0
7533731,0,0,0
7534333,0,0,0
7534797,0,0,0
7535193,0,0,0
7535993,0,0,0
7536211,0,0,0
7536769,0,0,0
7536985,0,0,0
7537228,0,0,0
7537323,0,0,0
7537669,0,0,0
7537700,0,0,0
7537829,0,0,0
7537989,0,0,0
7538197,0,0,0
7538207,0,0,0
7538354,0,0,0
7538405,0,0,0
7538709,0,0,0
7539985,0,0,0
7540810,0,0,0
7540856,0,0,0
7541570,0,0,0
7541800,0,0,0
7541923,0,0,0
7542214,0,0,0
7542771,0,0,0
7543017,0,0,0
7543256,0,0,0
7545355,0,0,0
7546271,0,0,0
7546396,0,0,0
7546487,0,0,0
7546586,0,0,0
7546740,0,0,0
7546850,0,0,0
7547088,0,0,0
7547395,0,0,0
7547526,0,0,0
7547610,0,0,0
7547886,0,0,0
7548088,0,0,0
7548783,0,0,0
7549198,0,0,0
7550000,0,0,0
7550566,0,0,0
7550802,0,0,0
7550995,0,0,0
7551747,0,0,0
7552201,0,0,0
7552271,0,0,0
7552308,0,0,0
7552682,0,0,0
7552882,0,0,0
7553007,0,0,0
7553392,0,0,0
7553573,0,0,0
7553741,0,0,0
7553815,0,0,0
7554087,0,0,0
7554486,0,0,0
7554698,0,0,0
7554754,0,0,0
7554871,0,0,0
7554936,0,0,0
7555114,0,0,0
7555654,0,0,0
7556067,0,0,0
7556478,0,0,0
7556524,0,0,0
7556872,0,0,0
7557013,0,0,0
7558119,0,0,0
7558640,0,0,0
7559089,0,0,0
7559694,0,0,0
7560357,0,0,0
7560424,0,0,0
7560914,0,0,0
7561056,0,0,0
7561962,0,0,0
7561982,0,0,0
7562767,0,0,0
7562787,0,0,0
7563753,0,0,0
7571343,0,0,0
7573366,0,0,0
7573795,0,0,0
7574129,0,0,0
7584783,0,0,0
7590513,0,0,0
7591387,0,0,0
7591665,0,0,0
7592193,0,0,0
7592907,0,0,0
7594722,0,0,0
7595429,0,0,0
7596125,0,0,0
7598061,0,0,0
7598528,0,0,0
7598933,0,0,0
7599334,0,0,0
7600513,0,0,0
7601447,0,0,0
7601634,0,0,0
7601699,0,0,0
7602666,0,0,0
7616663,0,0,0
7618384,0,0,0
7628872,0,0,0
7629661,0,0,0
7631643,0,0,0
7631779,0,0,0
7632602,0,0,0
7632648,0,0,0
7632803,0,0,0
7633075,0,0,0
7633503,0,0,0
7633759,0,0,0
7634202,0,0,0
7635764,0,0,0
7641684,0,0,0
7641884,0,0,0
7684076,0,0,0
7684151,0,0,0
7684170,0,0,0
7685006,0,0,0
7685575,0,0,0
7685767,0,0,0
7686485,0,0,0
7687111,0,0,0
7687611,0,0,0
7687778,0,0,0
7689198,0,0,0
7689505,0,0,0
7689990,0,0,0
7690065,0,0,0
7690748,0,0,0
7691049,0,0,0
7691089,0,0,0
7691325,0,0,0
7691471,0,0,0
7691609,0,0,0
7691967,0,0,0
7692245,0,0,0
7693198,0,0,0
7693285,0,0,0
7693317,0,0,0
7693433,0,0,0
7693614,0,0,0
7693769,0,0,0
7693829,0,0,0
7694101,0,0,0
7694308,0,0,0
7695722,0,0,0
7697388,0,0,0
7697424,0,0,0
7697850,0,0,0
7698769,0,0,0
7699010,0,0,0
7699037,0,0,0
7699246,0,0,0
7699647,0,0,0
7700667,0,0,0
7700720,0,0,0
7700841,0,0,0
7700852,0,0,0
7700920,0,0,0
7701201,0,0,0
7701288,0,0,0
7701731,0,0,0
7702142,0,0,0
7703350,0,0,0
7703387,0,0,0
7703647,0,0,0
7703837,0,0,0
7704373,0,0,0
7704452,0,0,0
7704930,0,0,0
7705718,0,0,0
7705946,0,0,0
7705948,0,0,0
7706233,0,0,0
7706555,0,0,0
7706737,0,0,0
7706756,0,0,0
7706787,0,0,0
7707789,0,0,0
7707854,0,0,0
7708364,0,0,0
7708666,0,0,0
7710012,0,0,0
7710194,0,0,0
7711164,0,0,0
7711903,0,0,0
7712254,0,0,0
7712616,0,0,0
7713237,0,0,0
7713752,0,0,0
7713886,0,0,0
7714037,0,0,0
7714720,0,0,0
7715701,0,0,0
7716155,0,0,0
7716297,0,0,0
7717272,0,0,0
7717444,0,0,0
7717630,0,0,0
7718466,0,0,0
7719364,0,0,0
7721474,0,0,0
7722019,0,0,0
7722460,0,0,0
7722868,0,0,0
7723223,0,1,0
7723231,0,0,0
7723233,0,0,0
7723461,0,0,0
7724236,0,0,0
7725225,0,0,0
7725227,0,0,0
7725238,0,0,0
7725328,0,0,0
7725388,0,0,0
7725594,0,0,0
7725988,0,0,0
7729273,0,0,0
7730501,0,0,0
7731259,0,0,0
7732545,0,0,0
7732584,0,0,0
7734414,0,0,0
7760257,0,0,0
7761106,0,0,0
7767575,0,0,0
7779321,0,0,0
7787611,0,0,0
7807613,0,0,0
7819406,0,0,0
7819753,0,0,0
7838121,0,0,0
7838183,0,0,0
7853106,0,0,0
7868747,0,0,0
7875743,0,0,0
7882044,0,0,0
7885763,0,0,0
7917913,0,0,0
7919443,0,0,0
7919672,0,0,0
7920603,0,0,0
7922550,0,0,0
7927814,0,0,0
7930598,0,0,0
7931242,0,0,0
7931923,0,0,0
7932967,0,0,0
7938406,0,0,0
7946988,0,0,0
7952104,0,0,0
7952328,0,0,0
7952335,0,0,0
7955822,0,0,0
7957000,0,0,0
7959822,0,0,0
7960611,0,0,0
7991650,0,0,0
7991845,0,0,0
8005455,0,0,0
8005494,0,0,0
8006784,0,0,0
8010402,0,0,0
8012710,0,0,0
8013074,0,0,0
8013397,0,0,0
8013734,0,0,0
8014690,0,0,0
8014701,0,0,0
8016014,0,0,0
8016114,0,0,0
8021002,0,0,0
8021380,0,0,0
8026574,0,0,0
8026896,0,0,0
8029715,0,0,0
8031592,0,0,0
8032905,0,0,0
8036805,0,0,0
8037041,0,0,0
8038389,0,0,0
8038799,0,0,0
8039257,0,0,0
8047428,0,0,0
8049419,0,0,0
8049563,0,0,0
8051131,0,0,0
8055640,0,0,0
8059035,0,0,0
8064185,0,0,0
8064773,0,0,0
8071269,0,0,0
8081297,0,0,0
8082134,0,0,0
8086125,0,0,0
8103347,0,0,0
8105966,0,0,0
8115397,0,0,0
8126072,0,0,0
8128462,0,0,0
8151916,0,0,0
8160956,0,0,0
8161096,0,0,0
8163045,0,0,0
8166145,0,0,0
8166261,0,0,0
8166272,0,0,0
8171318,0,0,0
8172558,0,0,0
8173523,0,0,0
8173850,0,0,0
8173987,0,0,0
8187820,0,0,0
8191555,0,0,0
8192374,0,0,0
8192887,0,0,0
8201398,0,0,0
8204472,0,0,0
8204600,0,0,0
8205151,0,0,0
8205333,0,0,0
8205494,0,0,0
8205556,0,0,0
8205566,0,0,0
8217087,0,0,0
8253552,0,0,0
8291216,0,0,0
8295116,0,0,0
8295690,0,0,0
8304059,0,0,0
8306576,0,0,0
8306821,0,0,0
8307553,0,0,0
8307980,0,0,0
8309197,0,0,0
8309875,0,0,0
8311898,0,0,0
8317052,0,0,0
8323023,0,0,0
8323912,0,0,0
8332664,0,0,0
8336426,0,0,0
8338123,0,0,0
8362578,0,0,0
8371245,0,0,0
8372469,0,0,0
8372713,0,0,0
8373765,0,0,0
8374412,0,0,0
8374434,0,0,0
8388550,0,0,0
8390660,0,0,0
8391303,0,0,0
8398859,0,0,0
8399051,0,0,0
8400017,0,0,0
8400475,0,0,0
8403136,0,0,0
8404212,0,0,0
8404814,0,0,0
8405257,0,0,0
8405489,0,2,0
8405982,0,0,0
8406020,0,0,0
8407211,0,0,0
8408710,0,0,0
8409319,0,0,0
8412474,0,0,0
8414143,0,0,0
8415152,0,0,0
8415836,0,0,0
8416269,0,0,0
8416356,0,0,0
8418424,0,0,0
8419269,0,0,0
8427745,0,0,0
8430369,0,0,0
8431317,0,0,0
8433883,0,0,0
8438690,0,0,0
8461816,0,0,0
8470258,0,0,0
8471518,0,0,0
8472216,0,0,0
8473335,0,0,0
8485977,0,0,0
8486517,0,0,0
8497311,0,0,0
8497626,0,0,0
8497813,0,0,0
8498498,0,0,0
8499106,0,0,0
8499113,0,0,0
8506262,0,0,0
8511191,0,0,0
8511201,0,0,0
8511275,0,0,0
8512058,0,0,0
8526019,0,0,0
8526179,0,0,0
8530796,0,0,0
8531916,0,0,0
8532414,0,0,0
8532685,0,0,1
8532900,0,0,0
8533181,0,0,0
8534224,0,0,0
8534475,0,0,0
8534819,0,0,0
8535846,0,0,0
8537091,0,0,0
8537217,0,0,0
8538404,0,0,0
8538663,0,0,0
8539206,0,0,0
8540806,0,0,0
8540934,0,0,0
8559600,0,0,0
8570307,0,0,0
8592901,0,0,0
8631346,0,0,0
8631881,0,0,0
8633136,0,0,0
8637624,0,0,0
8638308,0,0,0
8638502,0,0,0
8638868,0,0,0
8639338,0,0,0
8639388,0,0,0
8639559,0,0,0
8640598,0,0,0
8645281,0,0,0
8646791,0,0,0
8647507,0,0,0
8649994,0,0,0
8659453,0,0,0
8661892,0,0,0
8662756,0,0,0
8664938,0,0,0
8666841,0,0,0
8667581,0,0,0
8669362,0,0,0
8669586,0,0,0
8670179,0,0,0
8670931,0,0,0
8671589,0,0,0
8673464,0,0,0
8674436,0,0,0
8678804,0,0,0
8679079,0,0,0
8681011,0,0,0
8681218,0,0,0
8681253,0,0,0
8683554,0,0,0
8683642,0,0,0
8686587,0,0,0
8687685,0,0,0
8691059,0,0,0
8691978,0,0,0
8692803,0,0,0
8694239,0,0,0
8694297,0,0,0
8695143,0,0,0
8698415,0,0,0
8698616,0,0,0
8699944,0,0,0
8701863,0,0,0
8703083,0,0,0
8703544,0,0,0
8704197,0,0,0
8705145,0,0,0
8705916,0,0,0
8711773,0,0,0
8713268,0,0,0
8713313,0,0,0
8714847,0,0,0
8714959,0,0,0
8715795,0,0,0
8716965,0,0,0
8717100,0,0,0
8718028,0,0,0
8718831,0,0,0
8719912,0,0,0
8722347,0,0,0
8725869,0,0,0
8726027,0,0,0
8727736,0,0,0
8729131,0,0,0
8730084,0,0,0
8731801,0,0,0
8732082,0,0,0
8733239,0,0,0
8734966,0,0,0
8735849,0,0,0
8735983,0,0,0
8741318,0,0,0
8741987,0,0,0
8742717,0,0,0
8742738,0,0,0
